mod;04.05.2015;07:24:58
usr;export
cpt;server
exe;INTREST_Export
lib;1
mrv;1
dvn;0
chs;ISO_LATIN_1
dss;full
dbn;ITSGMA120709
uid;14
cid;1
typ;R
eoh;

tbl;Node
atr;NODE_ID;LEVEL;VIRTUAL_TYPE;X;Y;VIRT_LINKID;VIRT_PERCENT;BIKE_DELAY;STATUS;NODE_OBJECTID;VIRT_LINK_OBJECTID
frm;decimal(10);decimal(3,1);decimal(1);decimal(9,7);decimal(9,7);decimal(10);decimal(7,4);decimal(3);string(1);decimal(20);decimal(20)
rec;1028212908;23194066;23274194;10351164;2383631;-1;-1;-1;-1;"U";28212908;23194066;23274194;10351164
rec;1028212909;23200399;23194066;10351164;3;-1;-1;-1;-1;"U";28212909;23200399;23194066;10351164
rec;1028212910;23200399;23177462;10351164;3;-1;-1;-1;-1;"U";28212910;23200399;23177462;10351164
rec;1028212911;23274194;23177462;10351164;3;-1;-1;-1;-1;"U";28212911;23274194;23177462;10351164
rec;1028212912;23194066;23177462;10351164;3;-1;-1;-1;-1;"U";28212912;23194066;23177462;10351164
rec;1028212920;23301908;23210247;10349696;1;-1;-1;-1;-1;"U";28212920;23301908;23210247;10349696
rec;1028212921;23010645;23210247;10349696;2383631;-1;-1;-1;-1;"U";28212921;23010645;23210247;10349696
rec;1028212922;23301908;23123865;10349696;1;-1;-1;-1;-1;"U";28212922;23301908;23123865;10349696
rec;1028212924;23010645;23123865;10349696;1;-1;-1;-1;-1;"U";28212924;23010645;23123865;10349696
rec;1028212932;23270246;23248328;10349716;3;-1;-1;-1;-1;"U";28212932;23270246;23248328;10349716
rec;1028212933;23248328;33113941;10349716;2383631;-1;-1;-1;-1;"U";28212933;23248328;33113941;10349716
rec;1028212934;23270246;33113941;10349716;2383631;-1;-1;-1;-1;"U";28212934;23270246;33113941;10349716
rec;1028212935;23319573;23048054;10349695;1;-1;-1;-1;-1;"U";28212935;23319573;23048054;10349695
rec;1028212936;23048054;23010645;10349695;2383631;-1;-1;-1;-1;"U";28212936;23048054;23010645;10349695
rec;1028212937;23319573;23010645;10349695;2383631;-1;-1;-1;-1;"U";28212937;23319573;23010645;10349695
rec;1028212938;23248328;23010645;10349695;3;-1;-1;-1;-1;"U";28212938;23248328;23010645;10349695
rec;1028212939;23048054;23248328;10349695;2383631;-1;-1;-1;-1;"U";28212939;23048054;23248328;10349695
rec;1028212940;23319573;23248328;10349695;2383631;-1;-1;-1;-1;"U";28212940;23319573;23248328;10349695
rec;1028212941;23270246;23123865;10349552;3;-1;-1;-1;-1;"U";28212941;23270246;23123865;10349552
rec;1028212942;23123865;23182809;10349552;1;-1;-1;-1;-1;"U";28212942;23123865;23182809;10349552
rec;1028212943;23270246;23182809;10349552;1;-1;-1;-1;-1;"U";28212943;23270246;23182809;10349552
rec;1028212945;23000482;23312849;10349544;1;-1;-1;-1;-1;"U";28212945;23000482;23312849;10349544
rec;1028212946;23027517;23312849;10349544;1;-1;-1;-1;-1;"U";28212946;23027517;23312849;10349544
rec;1028212947;23000482;23027517;10349544;2383663;-1;-1;-1;-1;"U";28212947;23000482;23027517;10349544
rec;1028212963;23229939;23225543;10349717;1;-1;-1;-1;-1;"U";28212963;23229939;23225543;10349717
rec;1028212964;23225543;23279886;10349717;2383631;-1;-1;-1;-1;"U";28212964;23225543;23279886;10349717
rec;1028212965;23229939;23279886;10349717;1;-1;-1;-1;-1;"U";28212965;23229939;23279886;10349717
rec;1028212966;23236258;23247286;10349720;2383631;-1;-1;-1;-1;"U";28212966;23236258;23247286;10349720
rec;1028212967;23236010;23247286;10349720;3;-1;-1;-1;-1;"U";28212967;23236010;23247286;10349720
rec;1028212968;23236258;23236010;10349720;2383631;-1;-1;-1;-1;"U";28212968;23236258;23236010;10349720
rec;1028212969;23236258;23154983;10349720;2383631;-1;-1;-1;-1;"U";28212969;23236258;23154983;10349720
rec;1028212970;23247286;23154983;10349720;2383631;-1;-1;-1;-1;"U";28212970;23247286;23154983;10349720
rec;1028212971;23236010;23154983;10349720;3;-1;-1;-1;-1;"U";28212971;23236010;23154983;10349720
rec;1028212972;33112832;23269010;10349719;3;-1;-1;-1;-1;"U";28212972;33112832;23269010;10349719
rec;1028212973;23269010;23239568;10349719;3;-1;-1;-1;-1;"U";28212973;23269010;23239568;10349719
rec;1028212974;33112832;23239568;10349719;3;-1;-1;-1;-1;"U";28212974;33112832;23239568;10349719
rec;1028212975;23247286;23239568;10349719;3;-1;-1;-1;-1;"U";28212975;23247286;23239568;10349719
rec;1028212976;23269010;23247286;10349719;2383631;-1;-1;-1;-1;"U";28212976;23269010;23247286;10349719
rec;1028212977;33112832;23247286;10349719;3;-1;-1;-1;-1;"U";28212977;33112832;23247286;10349719
rec;1028213225;23120032;23133454;10351057;2383631;-1;-1;-1;-1;"U";28213225;23120032;23133454;10351057
rec;1028213226;23071431;23133454;10351057;1;-1;-1;-1;-1;"U";28213226;23071431;23133454;10351057
rec;1028213227;23120032;23071431;10351057;1;-1;-1;-1;-1;"U";28213227;23120032;23071431;10351057
rec;1028213237;33029844;23188544;10351029;2383631;-1;-1;-1;-1;"U";28213237;33029844;23188544;10351029
rec;1028213265;23208526;23238102;10351048;1;-1;-1;-1;-1;"U";28213265;23208526;23238102;10351048
rec;1028213278;23144130;23180715;10350991;1;-1;-1;-1;-1;"U";28213278;23144130;23180715;10350991
rec;1028213279;23158364;23180715;10350991;1;-1;-1;-1;-1;"U";28213279;23158364;23180715;10350991
rec;1028213280;23144130;23158364;10350991;1;-1;-1;-1;-1;"U";28213280;23144130;23158364;10350991
rec;1028213281;23047928;23314286;10350990;1;-1;-1;-1;-1;"U";28213281;23047928;23314286;10350990
rec;1028213282;23314286;23144130;10350990;1;-1;-1;-1;-1;"U";28213282;23314286;23144130;10350990
rec;1028213283;23047928;23144130;10350990;1;-1;-1;-1;-1;"U";28213283;23047928;23144130;10350990
rec;1028213284;23128014;23311790;10351073;2383631;-1;-1;-1;-1;"U";28213284;23128014;23311790;10351073
rec;1028213285;23128014;23004414;10351073;1;-1;-1;-1;-1;"U";28213285;23128014;23004414;10351073
rec;1028213286;23311790;23004414;10351073;1;-1;-1;-1;-1;"U";28213286;23311790;23004414;10351073
rec;1028213287;23106354;23130359;10351071;2383631;-1;-1;-1;-1;"U";28213287;23106354;23130359;10351071
rec;1028213288;23046783;23080113;10350959;3;-1;-1;-1;-1;"U";28213288;23046783;23080113;10350959
rec;1028213289;23091417;23080113;10350959;3;-1;-1;-1;-1;"U";28213289;23091417;23080113;10350959
rec;1028213290;23046783;23073722;10350959;3;-1;-1;-1;-1;"U";28213290;23046783;23073722;10350959
rec;1028213291;23080113;23073722;10350959;3;-1;-1;-1;-1;"U";28213291;23080113;23073722;10350959
rec;1028213292;23091417;23073722;10350959;3;-1;-1;-1;-1;"U";28213292;23091417;23073722;10350959
rec;1028213293;23046783;23091417;10350959;3;-1;-1;-1;-1;"U";28213293;23046783;23091417;10350959
rec;1028213323;23158364;23189634;10350914;1;-1;-1;-1;-1;"U";28213323;23158364;23189634;10350914
rec;1028213324;23232759;23189634;10350914;1;-1;-1;-1;-1;"U";28213324;23232759;23189634;10350914
rec;1028213325;23158364;23232759;10350914;1;-1;-1;-1;-1;"U";28213325;23158364;23232759;10350914
rec;1028213332;23041365;23073722;10350973;2383631;-1;-1;-1;-1;"U";28213332;23041365;23073722;10350973
rec;1028213333;23092181;23073722;10350973;2383631;-1;-1;-1;-1;"U";28213333;23092181;23073722;10350973
rec;1028213334;23041365;23092181;10350973;2383631;-1;-1;-1;-1;"U";28213334;23041365;23092181;10350973
rec;1028213335;23157629;23011542;10350983;2383631;-1;-1;-1;-1;"U";28213335;23157629;23011542;10350983
rec;1028213336;23108176;23011542;10350983;1;-1;-1;-1;-1;"U";28213336;23108176;23011542;10350983
rec;1028213338;23157629;23142318;10350983;1;-1;-1;-1;-1;"U";28213338;23157629;23142318;10350983
rec;1028213339;23108176;23142318;10350983;1;-1;-1;-1;-1;"U";28213339;23108176;23142318;10350983
rec;1028213340;23157629;23108176;10350983;2383631;-1;-1;-1;-1;"U";28213340;23157629;23108176;10350983
rec;1028213693;23012782;23177462;10351026;2383631;-1;-1;-1;-1;"U";28213693;23012782;23177462;10351026
rec;1028213694;23150633;23177462;10351026;2383631;-1;-1;-1;-1;"U";28213694;23150633;23177462;10351026
rec;1028213695;23012782;23150633;10351026;2383631;-1;-1;-1;-1;"U";28213695;23012782;23150633;10351026
rec;1028213696;23214886;33108960;10351058;2383663;-1;-1;-1;-1;"U";28213696;23214886;33108960;10351058
rec;1028213703;23311790;23178741;10351074;1;-1;-1;-1;-1;"U";28213703;23311790;23178741;10351074
rec;1028213704;23171913;23178741;10351074;1;-1;-1;-1;-1;"U";28213704;23171913;23178741;10351074
rec;1028213705;23311790;23171913;10351074;2383631;-1;-1;-1;-1;"U";28213705;23311790;23171913;10351074
rec;1028213706;23311790;23275167;10351074;2383631;-1;-1;-1;-1;"U";28213706;23311790;23275167;10351074
rec;1028213707;23178741;23275167;10351074;2383631;-1;-1;-1;-1;"U";28213707;23178741;23275167;10351074
rec;1028213708;23171913;23275167;10351074;1;-1;-1;-1;-1;"U";28213708;23171913;23275167;10351074
rec;1028213709;23141207;23152386;10351016;2383631;-1;-1;-1;-1;"U";28213709;23141207;23152386;10351016
rec;1028213710;23152386;23170281;10351016;2383631;-1;-1;-1;-1;"U";28213710;23152386;23170281;10351016
rec;1028213712;23086477;23170281;10351016;1;-1;-1;-1;-1;"U";28213712;23086477;23170281;10351016
rec;1028213714;23141207;23086477;10351016;1;-1;-1;-1;-1;"U";28213714;23141207;23086477;10351016
rec;1028213716;23065020;23184934;10351070;2383631;-1;-1;-1;-1;"U";28213716;23065020;23184934;10351070
rec;1028213717;23062925;23184934;10351070;2383631;-1;-1;-1;-1;"U";28213717;23062925;23184934;10351070
rec;1028213718;23065020;23130359;10351070;3;-1;-1;-1;-1;"U";28213718;23065020;23130359;10351070
rec;1028213719;23184934;23130359;10351070;2383663;-1;-1;-1;-1;"U";28213719;23184934;23130359;10351070
rec;1028213720;23062925;23130359;10351070;2383631;-1;-1;-1;-1;"U";28213720;23062925;23130359;10351070
rec;1028213721;23107116;23071185;10350985;2383631;-1;-1;-1;-1;"U";28213721;23107116;23071185;10350985
rec;1028213722;23080343;23071185;10350985;1;-1;-1;-1;-1;"U";28213722;23080343;23071185;10350985
rec;1028213723;23107116;23080343;10350985;2383631;-1;-1;-1;-1;"U";28213723;23107116;23080343;10350985
rec;1028213724;23107116;23213488;10350985;1;-1;-1;-1;-1;"U";28213724;23107116;23213488;10350985
rec;1028213726;23080343;23213488;10350985;1;-1;-1;-1;-1;"U";28213726;23080343;23213488;10350985
rec;1028213727;23091506;23239784;10351043;1;-1;-1;-1;-1;"U";28213727;23091506;23239784;10351043
rec;1028213728;23091506;23098134;10351043;1;-1;-1;-1;-1;"U";28213728;23091506;23098134;10351043
rec;1028213729;23239784;23098134;10351043;2383631;-1;-1;-1;-1;"U";28213729;23239784;23098134;10351043
rec;1028213730;23200747;23053784;10351042;2383631;-1;-1;-1;-1;"U";28213730;23200747;23053784;10351042
rec;1028213731;23259259;23053784;10351042;1;-1;-1;-1;-1;"U";28213731;23259259;23053784;10351042
rec;1028213732;23259259;23200747;10351042;1;-1;-1;-1;-1;"U";28213732;23259259;23200747;10351042
rec;1028213733;23053784;23172103;10351042;1;-1;-1;-1;-1;"U";28213733;23053784;23172103;10351042
rec;1028213734;23200747;23172103;10351042;1;-1;-1;-1;-1;"U";28213734;23200747;23172103;10351042
rec;1028213736;23141681;23042985;10351045;2383631;-1;-1;-1;-1;"U";28213736;23141681;23042985;10351045
rec;1028213737;23042985;23053784;10351045;1;-1;-1;-1;-1;"U";28213737;23042985;23053784;10351045
rec;1028213738;23141681;23053784;10351045;1;-1;-1;-1;-1;"U";28213738;23141681;23053784;10351045
rec;1028213739;23034759;23138632;10351079;2383631;-1;-1;-1;-1;"U";28213739;23034759;23138632;10351079
rec;1028213740;23051488;23138632;10351079;1;-1;-1;-1;-1;"U";28213740;23051488;23138632;10351079
rec;1028213741;23034759;23051488;10351079;2383631;-1;-1;-1;-1;"U";28213741;23034759;23051488;10351079
rec;1028213762;23210499;23085497;10350908;1;-1;-1;-1;-1;"U";28213762;23210499;23085497;10350908
rec;1028213763;23210499;23195546;10350908;1;-1;-1;-1;-1;"U";28213763;23210499;23195546;10350908
rec;1028213764;23085497;23195546;10350908;2383631;-1;-1;-1;-1;"U";28213764;23085497;23195546;10350908
rec;1028213765;23110612;23138632;10351078;1;-1;-1;-1;-1;"U";28213765;23110612;23138632;10351078
rec;1028213778;23071185;23311956;10350979;2383631;-1;-1;-1;-1;"U";28213778;23071185;23311956;10350979
rec;1028213779;23311956;33106263;10350979;2383631;-1;-1;-1;-1;"U";28213779;23311956;33106263;10350979
rec;1028213780;23071185;33106263;10350979;2383631;-1;-1;-1;-1;"U";28213780;23071185;33106263;10350979
rec;1028213781;23080343;23292297;10350986;1;-1;-1;-1;-1;"U";28213781;23080343;23292297;10350986
rec;1028213782;23292297;23005212;10350986;2383631;-1;-1;-1;-1;"U";28213782;23292297;23005212;10350986
rec;1028213783;23080343;23005212;10350986;2383631;-1;-1;-1;-1;"U";28213783;23080343;23005212;10350986
rec;1028213793;23249308;23195345;10351052;3;-1;-1;-1;-1;"U";28213793;23249308;23195345;10351052
rec;1028213794;23230403;23195345;10351052;2383631;-1;-1;-1;-1;"U";28213794;23230403;23195345;10351052
rec;1028213795;23249308;23230403;10351052;2383663;-1;-1;-1;-1;"U";28213795;23249308;23230403;10351052
rec;1028213796;23214821;23038335;10351018;2383631;-1;-1;-1;-1;"U";28213796;23214821;23038335;10351018
rec;1028213810;23232759;23086477;10351069;1;-1;-1;-1;-1;"U";28213810;23232759;23086477;10351069
rec;1028213811;23095785;23086477;10351069;2383631;-1;-1;-1;-1;"U";28213811;23095785;23086477;10351069
rec;1028213812;23232759;23065020;10351069;1;-1;-1;-1;-1;"U";28213812;23232759;23065020;10351069
rec;1028213814;23095785;23065020;10351069;2383631;-1;-1;-1;-1;"U";28213814;23095785;23065020;10351069
rec;1028214147;23275167;23038123;10351077;2383631;-1;-1;-1;-1;"U";28214147;23275167;23038123;10351077
rec;1028214148;23004414;23204101;10351109;1;-1;-1;-1;-1;"U";28214148;23004414;23204101;10351109
rec;1028214149;23036623;23204101;10351109;2383631;-1;-1;-1;-1;"U";28214149;23036623;23204101;10351109
rec;1028214151;23004414;23038123;10351109;1;-1;-1;-1;-1;"U";28214151;23004414;23038123;10351109
rec;1028214152;23036623;23038123;10351109;1;-1;-1;-1;-1;"U";28214152;23036623;23038123;10351109
rec;1028214154;23314286;23005212;10350988;2383631;-1;-1;-1;-1;"U";28214154;23314286;23005212;10350988
rec;1028214155;23005212;23223144;10350988;2383631;-1;-1;-1;-1;"U";28214155;23005212;23223144;10350988
rec;1028214156;23314286;23223144;10350988;2383631;-1;-1;-1;-1;"U";28214156;23314286;23223144;10350988
rec;1028214176;23128067;23175465;10351017;2383631;-1;-1;-1;-1;"U";28214176;23128067;23175465;10351017
rec;1028214755;23229939;33113157;10349697;1;-1;-1;-1;-1;"U";28214755;23229939;33113157;10349697
rec;1028214756;23229939;23063252;10349697;2383631;-1;-1;-1;-1;"U";28214756;23229939;23063252;10349697
rec;1028214757;33113157;23063252;10349697;2383631;-1;-1;-1;-1;"U";28214757;33113157;23063252;10349697
rec;1028214758;33002102;23239673;10349589;2383663;-1;-1;-1;-1;"U";28214758;33002102;23239673;10349589
rec;1028214761;33002102;23222767;10349588;2383663;-1;-1;-1;-1;"U";28214761;33002102;23222767;10349588
rec;1028229718;23050054;23012860;18001599;1;-1;-1;-1;-1;"U";28229718;23050054;23012860;18001599
rec;1028229719;23050055;23012860;18001599;3;-1;-1;-1;-1;"U";28229719;23050055;23012860;18001599
rec;1028229993;33102737;23094335;18000757;2;-1;-1;-1;-1;"U";28229993;33102737;23094335;18000757
rec;1028229994;23025778;33102738;18000788;2;-1;-1;-1;-1;"U";28229994;23025778;33102738;18000788
rec;1028229995;23025779;33102738;18000788;2;-1;-1;-1;-1;"U";28229995;23025779;33102738;18000788
rec;1028229997;23154781;23325638;18000789;2383631;-1;-1;-1;-1;"U";28229997;23154781;23325638;18000789
rec;1028230371;23104587;23326705;18001116;1;-1;-1;-1;-1;"U";28230371;23104587;23326705;18001116
rec;1028230372;23104588;23326705;18001116;1;-1;-1;-1;-1;"U";28230372;23104588;23326705;18001116
rec;1028230984;23033447;23273889;18001530;1;-1;-1;-1;-1;"U";28230984;23033447;23273889;18001530
rec;1028230985;23033448;23273889;18001530;1;-1;-1;-1;-1;"U";28230985;23033448;23273889;18001530
rec;1028230986;23113569;23273889;18001531;2383631;-1;-1;-1;-1;"U";28230986;23113569;23273889;18001531
rec;1028230987;23113570;23273889;18001531;1;-1;-1;-1;-1;"U";28230987;23113570;23273889;18001531
rec;1028232478;23278733;23050039;18008165;1;-1;-1;-1;-1;"U";28232478;23278733;23050039;18008165
rec;1028232479;23278734;23050039;18008165;1;-1;-1;-1;-1;"U";28232479;23278734;23050039;18008165
rec;1028232483;23133453;23050039;18001364;1;-1;-1;-1;-1;"U";28232483;23133453;23050039;18001364
rec;1028232484;23133454;23050039;18001364;2383631;-1;-1;-1;-1;"U";28232484;23133454;23050039;18001364
rec;1028232614;23154983;23290178;10349690;3;-1;-1;-1;-1;"U";28232614;23154983;23290178;10349690
rec;1028232615;23154983;23079915;10349690;2383631;-1;-1;-1;-1;"U";28232615;23154983;23079915;10349690
rec;1028232616;23290178;23079915;10349690;2383631;-1;-1;-1;-1;"U";28232616;23290178;23079915;10349690
rec;1028232620;33114807;33114804;10349741;2383631;-1;-1;-1;-1;"U";28232620;33114807;33114804;10349741
rec;1028232621;23170651;33114804;10349741;2383663;-1;-1;-1;-1;"U";28232621;23170651;33114804;10349741
rec;1028232622;23170651;33114807;10349741;2383631;-1;-1;-1;-1;"U";28232622;23170651;33114807;10349741
rec;1028232623;33114804;23184932;10349741;2383663;-1;-1;-1;-1;"U";28232623;33114804;23184932;10349741
rec;1028232624;33114807;23184932;10349741;2383631;-1;-1;-1;-1;"U";28232624;33114807;23184932;10349741
rec;1028232625;23170651;23184932;10349741;2383663;-1;-1;-1;-1;"U";28232625;23170651;23184932;10349741
rec;1028232626;23127872;23154133;10349714;3;-1;-1;-1;-1;"U";28232626;23127872;23154133;10349714
rec;1028232627;23287510;23154133;10349714;2383631;-1;-1;-1;-1;"U";28232627;23287510;23154133;10349714
rec;1028232628;23127872;23141922;10349714;1;-1;-1;-1;-1;"U";28232628;23127872;23141922;10349714
rec;1028232630;23287510;23141922;10349714;1;-1;-1;-1;-1;"U";28232630;23287510;23141922;10349714
rec;1028232631;23127872;23287510;10349714;3;-1;-1;-1;-1;"U";28232631;23127872;23287510;10349714
rec;1028232635;23065786;23010923;10349711;3;-1;-1;-1;-1;"U";28232635;23065786;23010923;10349711
rec;1028232636;23127872;23010923;10349711;2383631;-1;-1;-1;-1;"U";28232636;23127872;23010923;10349711
rec;1028232637;23065786;23127872;10349711;3;-1;-1;-1;-1;"U";28232637;23065786;23127872;10349711
rec;1028232644;23265855;23036289;10349730;2383631;-1;-1;-1;-1;"U";28232644;23265855;23036289;10349730
rec;1028232645;23009837;23036289;10349730;2383631;-1;-1;-1;-1;"U";28232645;23009837;23036289;10349730
rec;1028232646;23265855;23009837;10349730;2383631;-1;-1;-1;-1;"U";28232646;23265855;23009837;10349730
rec;1028232647;23265855;23281954;10349730;2383631;-1;-1;-1;-1;"U";28232647;23265855;23281954;10349730
rec;1028232648;23036289;23281954;10349730;3;-1;-1;-1;-1;"U";28232648;23036289;23281954;10349730
rec;1028232649;23009837;23281954;10349730;2383631;-1;-1;-1;-1;"U";28232649;23009837;23281954;10349730
rec;1028232653;23312546;23250117;10349771;3;-1;-1;-1;-1;"U";28232653;23312546;23250117;10349771
rec;1028232654;23250117;23139403;10349771;2383631;-1;-1;-1;-1;"U";28232654;23250117;23139403;10349771
rec;1028232655;23312546;23139403;10349771;3;-1;-1;-1;-1;"U";28232655;23312546;23139403;10349771
rec;1028232663;33114801;33109617;10349686;2383631;-1;-1;-1;-1;"U";28232663;33114801;33109617;10349686
rec;1028232664;23225846;33109617;10349686;2383663;-1;-1;-1;-1;"U";28232664;23225846;33109617;10349686
rec;1028232665;33114801;23225846;10349686;33;-1;-1;-1;-1;"U";28232665;33114801;23225846;10349686
rec;1028232669;33114808;33114798;10349747;2383631;-1;-1;-1;-1;"U";28232669;33114808;33114798;10349747
rec;1028232670;33114798;23047394;10349747;3;-1;-1;-1;-1;"U";28232670;33114798;23047394;10349747
rec;1028232671;33114808;23047394;10349747;2383631;-1;-1;-1;-1;"U";28232671;33114808;23047394;10349747
rec;1028232676;33102763;23173852;10351024;2383631;-1;-1;-1;-1;"U";28232676;33102763;23173852;10351024
rec;1028232677;23217061;23173852;10351024;2383631;-1;-1;-1;-1;"U";28232677;23217061;23173852;10351024
rec;1028232679;33102763;33013594;10351024;1;-1;-1;-1;-1;"U";28232679;33102763;33013594;10351024
rec;1028232681;23217061;33013594;10351024;33;-1;-1;-1;-1;"U";28232681;23217061;33013594;10351024
rec;1028232685;23142014;23001602;10349682;1;-1;-1;-1;-1;"U";28232685;23142014;23001602;10349682
rec;1028232686;23001602;23179009;10349682;2383663;-1;-1;-1;-1;"U";28232686;23001602;23179009;10349682
rec;1028232687;23142014;23179009;10349682;2383631;-1;-1;-1;-1;"U";28232687;23142014;23179009;10349682
rec;1028232688;23265858;23141632;10349773;2383631;-1;-1;-1;-1;"U";28232688;23265858;23141632;10349773
rec;1028232689;23085818;23141632;10349773;2383631;-1;-1;-1;-1;"U";28232689;23085818;23141632;10349773
rec;1028232690;23265858;23085818;10349773;3;-1;-1;-1;-1;"U";28232690;23265858;23085818;10349773
rec;1028235704;23217184;23277131;10351097;1;-1;-1;-1;-1;"U";28235704;23217184;23277131;10351097
rec;1028235705;23089559;23277131;10351097;1;-1;-1;-1;-1;"U";28235705;23089559;23277131;10351097
rec;1028235706;23217184;23089559;10351097;2383631;-1;-1;-1;-1;"U";28235706;23217184;23089559;10351097
rec;1028235710;23165571;23308688;10351100;3;-1;-1;-1;-1;"U";28235710;23165571;23308688;10351100
rec;1028235711;23051426;23308688;10351100;1;-1;-1;-1;-1;"U";28235711;23051426;23308688;10351100
rec;1028235712;23308688;23242841;10351100;3;-1;-1;-1;-1;"U";28235712;23308688;23242841;10351100
rec;1028235713;23165571;23242841;10351100;3;-1;-1;-1;-1;"U";28235713;23165571;23242841;10351100
rec;1028235714;23051426;23242841;10351100;1;-1;-1;-1;-1;"U";28235714;23051426;23242841;10351100
rec;1028235715;23165571;23051426;10351100;3;-1;-1;-1;-1;"U";28235715;23165571;23051426;10351100
rec;1028235736;23051488;23135036;10351080;1;-1;-1;-1;-1;"U";28235736;23051488;23135036;10351080
rec;1028235737;23135036;33043404;10351080;2383631;-1;-1;-1;-1;"U";28235737;23135036;33043404;10351080
rec;1028235738;23051488;33043404;10351080;2383631;-1;-1;-1;-1;"U";28235738;23051488;33043404;10351080
rec;1028235740;23212523;23078520;10351094;1;-1;-1;-1;-1;"U";28235740;23212523;23078520;10351094
rec;1028235741;23212523;23092104;10351094;2383631;-1;-1;-1;-1;"U";28235741;23212523;23092104;10351094
rec;1028235742;23078520;23092104;10351094;2383631;-1;-1;-1;-1;"U";28235742;23078520;23092104;10351094
rec;1028235746;23003518;23236083;10351085;3;-1;-1;-1;-1;"U";28235746;23003518;23236083;10351085
rec;1028237399;23123785;23032824;10347847;1;-1;-1;-1;-1;"U";28237399;23123785;23032824;10347847
rec;1028237400;23007491;23032824;10347847;1;-1;-1;-1;-1;"U";28237400;23007491;23032824;10347847
rec;1028237401;23123785;23210808;10347847;2383631;-1;-1;-1;-1;"U";28237401;23123785;23210808;10347847
rec;1028237402;23032824;23210808;10347847;2383631;-1;-1;-1;-1;"U";28237402;23032824;23210808;10347847
rec;1028237403;23007491;23210808;10347847;2383631;-1;-1;-1;-1;"U";28237403;23007491;23210808;10347847
rec;1028237404;23123785;23007491;10347847;2383631;-1;-1;-1;-1;"U";28237404;23123785;23007491;10347847
rec;1028237644;23313712;23142590;10351062;3;-1;-1;-1;-1;"U";28237644;23313712;23142590;10351062
rec;1028237645;33114053;23142590;10351062;2383631;-1;-1;-1;-1;"U";28237645;33114053;23142590;10351062
rec;1028237646;23313712;33114053;10351062;1;-1;-1;-1;-1;"U";28237646;23313712;33114053;10351062
rec;1028237662;23104589;23129455;10347849;1;-1;-1;-1;-1;"U";28237662;23104589;23129455;10347849
rec;1028237663;23129455;23183243;10347849;2383631;-1;-1;-1;-1;"U";28237663;23129455;23183243;10347849
rec;1028237664;23104589;23183243;10347849;3;-1;-1;-1;-1;"U";28237664;23104589;23183243;10347849
rec;1028237913;23046640;25014381;10351068;2383631;-1;-1;-1;-1;"U";28237913;23046640;25014381;10351068
rec;1028237914;25014381;23175152;10351068;2383631;-1;-1;-1;-1;"U";28237914;25014381;23175152;10351068
rec;1028237915;23046640;23175152;10351068;2383631;-1;-1;-1;-1;"U";28237915;23046640;23175152;10351068
rec;1028237916;33108959;23127801;10351020;2383631;-1;-1;-1;-1;"U";28237916;33108959;23127801;10351020
rec;1028237917;23310987;23127801;10351020;2383631;-1;-1;-1;-1;"U";28237917;23310987;23127801;10351020
rec;1028237919;33108959;23310987;10351020;2383631;-1;-1;-1;-1;"U";28237919;33108959;23310987;10351020
rec;1028238846;23227827;23140447;10349689;1;-1;-1;-1;-1;"U";28238846;23227827;23140447;10349689
rec;1028238847;23227827;23318110;10349689;1;-1;-1;-1;-1;"U";28238847;23227827;23318110;10349689
rec;1028238848;23140447;23318110;10349689;2383631;-1;-1;-1;-1;"U";28238848;23140447;23318110;10349689
rec;1028238852;23183243;23049425;10349707;2383631;-1;-1;-1;-1;"U";28238852;23183243;23049425;10349707
rec;1028238853;23049425;23218500;10349707;2383663;-1;-1;-1;-1;"U";28238853;23049425;23218500;10349707
rec;1028238854;23183243;23218500;10349707;2383631;-1;-1;-1;-1;"U";28238854;23183243;23218500;10349707
rec;1028238855;23235939;23111547;10347768;1;-1;-1;-1;-1;"U";28238855;23235939;23111547;10347768
rec;1028238856;23111547;23222412;10347768;2383631;-1;-1;-1;-1;"U";28238856;23111547;23222412;10347768
rec;1028238857;23235939;23222412;10347768;2383631;-1;-1;-1;-1;"U";28238857;23235939;23222412;10347768
rec;1028238858;23141922;23158824;10349715;1;-1;-1;-1;-1;"U";28238858;23141922;23158824;10349715
rec;1028238859;23309353;23158824;10349715;3;-1;-1;-1;-1;"U";28238859;23309353;23158824;10349715
rec;1028238861;23162783;23292220;10349721;1;-1;-1;-1;-1;"U";28238861;23162783;23292220;10349721
rec;1028238863;23292220;23325933;10349721;1;-1;-1;-1;-1;"U";28238863;23292220;23325933;10349721
rec;1028238866;23265855;23325933;10349721;1;-1;-1;-1;-1;"U";28238866;23265855;23325933;10349721
rec;1028238867;23292220;23178144;10349721;2383629;-1;-1;-1;-1;"U";28238867;23292220;23178144;10349721
rec;1028238868;23162783;23178144;10349721;2383631;-1;-1;-1;-1;"U";28238868;23162783;23178144;10349721
rec;1028238869;23265855;23178144;10349721;3;-1;-1;-1;-1;"U";28238869;23265855;23178144;10349721
rec;1028238870;23162783;23265855;10349721;2383631;-1;-1;-1;-1;"U";28238870;23162783;23265855;10349721
rec;1028238880;23000851;23035362;10349708;3;-1;-1;-1;-1;"U";28238880;23000851;23035362;10349708
rec;1028238881;23065786;23035362;10349708;3;-1;-1;-1;-1;"U";28238881;23065786;23035362;10349708
rec;1028238882;23000851;23065786;10349708;3;-1;-1;-1;-1;"U";28238882;23000851;23065786;10349708
